candidate_id,canonical_name,latitude,longitude,categories,district,district_query_id,district_query_url,source_name,source_record_id,source_url,source_license,collected_at,raw_source_tags,verification_status,duplicate_cluster_id,duplicate_candidate_ids
wikidata-Q29248261-galle,"Sri Pushparama Vihara, Balapitiya",6.2916389,80.0421389,Buddhist temple,Galle,Q647649,https://www.wikidata.org/wiki/Q647649,Wikidata,Q29248261,https://www.wikidata.org/wiki/Q29248261,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q647649"",""query_district_name"":""Galle"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Sri_Pushparama_Vihara,_Balapitiya""}",candidate_unverified,,
osm-node-3431856751-gampaha,Highway Entrance Monument,6.9558728,79.8830593,historic=monument,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,node/3431856751,https://www.openstreetmap.org/node/3431856751,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""Highway Entrance Monument"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775""}",candidate_unverified,,
osm-node-12310418240-hambantota,Bembewa Archaeological Site,6.2879368,81.3866419,historic=ruins,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/12310418240,https://www.openstreetmap.org/node/12310418240,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Bembewa Archaeological Site"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
osm-node-1642989153-jaffna,Sakkotei Cape,9.835611,80.2121949,tourism=viewpoint,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,node/1642989153,https://www.openstreetmap.org/node/1642989153,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Point Pedro"",""name:en"":""Sakkotei Cape"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""viewpoint""}",candidate_unverified,,
wikidata-Q28015701-kandy,Alawathugoda Saman Devalaya,7.4055833,80.6073889,temple,Kandy,Q723002,https://www.wikidata.org/wiki/Q723002,Wikidata,Q28015701,https://www.wikidata.org/wiki/Q28015701,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q44539""],""instance_labels"":[""temple""],""located_in_district_id"":""Q723002"",""query_district_name"":""Kandy"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Alawathugoda_Saman_Devalaya""}",candidate_unverified,,
wikidata-Q19820001-kegalle,Pinnawala Open Zoo,7.30056,80.3883,zoo,Kegalle,Q1737803,https://www.wikidata.org/wiki/Q1737803,Wikidata,Q19820001,https://www.wikidata.org/wiki/Q19820001,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q43501""],""instance_labels"":[""zoo""],""located_in_district_id"":""Q1737803"",""query_district_name"":""Kegalle"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Pinnawala_Open_Zoo""}",candidate_unverified,,
wikidata-Q28694713-kurunegala,Panduwasnuwara Raja Maha Vihara,7.5973056,80.1085556,Buddhist temple,Kurunegala,Q745073,https://www.wikidata.org/wiki/Q745073,Wikidata,Q28694713,https://www.wikidata.org/wiki/Q28694713,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q745073"",""query_district_name"":""Kurunegala"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Panduwasnuwara_Raja_Maha_Vihara""}",candidate_unverified,,
wikidata-Q6395391-mannar,Ketheeswaram temple,8.9147222,79.9561111,Hindu temple,Mannar,Q178003,https://www.wikidata.org/wiki/Q178003,Wikidata,Q6395391,https://www.wikidata.org/wiki/Q6395391,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q842402""],""instance_labels"":[""Hindu temple""],""located_in_district_id"":""Q178003"",""query_district_name"":""Mannar"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Ketheeswaram_temple""}",candidate_unverified,,
wikidata-Q25104534-matale,Sera Ella Falls,7.588304,80.7549405,waterfall,Matale,Q787421,https://www.wikidata.org/wiki/Q787421,Wikidata,Q25104534,https://www.wikidata.org/wiki/Q25104534,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q34038""],""instance_labels"":[""waterfall""],""located_in_district_id"":""Q787421"",""query_district_name"":""Matale"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Sera_Ella""}",candidate_unverified,,
wikidata-Q28457340-monaragala,Buddama Raja Maha Vihara,7.0412222,81.489,Buddhist temple,Monaragala,Q923420,https://www.wikidata.org/wiki/Q923420,Wikidata,Q28457340,https://www.wikidata.org/wiki/Q28457340,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q923420"",""query_district_name"":""Monaragala"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Buddama_Raja_Maha_Vihara""}",candidate_unverified,,
wikidata-Q19701876-nuwara-eliya,Kadadora Vihara,7.0608333,80.5972222,Buddhist temple,Nuwara Eliya,Q1583950,https://www.wikidata.org/wiki/Q1583950,Wikidata,Q19701876,https://www.wikidata.org/wiki/Q19701876,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1583950"",""query_district_name"":""Nuwara Eliya"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Kadadora_Vihara""}",candidate_unverified,,
wikidata-Q25637764-puttalam,Mulgirigala Raja Maha Vihara,7.9855556,80.0869167,Buddhist temple,Puttalam,Q1665318,https://www.wikidata.org/wiki/Q1665318,Wikidata,Q25637764,https://www.wikidata.org/wiki/Q25637764,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1665318"",""query_district_name"":""Puttalam"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Mulgirigala_Raja_Maha_Vihara""}",candidate_unverified,,
wikidata-Q21707094-ratnapura,Maha Saman Devalaya,6.6911389,80.381,temple,Ratnapura,Q1587175,https://www.wikidata.org/wiki/Q1587175,Wikidata,Q21707094,https://www.wikidata.org/wiki/Q21707094,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q44539""],""instance_labels"":[""temple""],""located_in_district_id"":""Q1587175"",""query_district_name"":""Ratnapura"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Maha_Saman_Devalaya""}",candidate_unverified,,
wikidata-Q22910742-trincomalee,Velgam Vehera,8.6456667,81.1712222,Buddhist temple,Trincomalee,Q1493318,https://www.wikidata.org/wiki/Q1493318,Wikidata,Q22910742,https://www.wikidata.org/wiki/Q22910742,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1493318"",""query_district_name"":""Trincomalee"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Velgam_Vehera""}",candidate_unverified,,
wikidata-Q20821270-ampara,Ovagiriya,7.2240556,81.5627222,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q20821270,https://www.wikidata.org/wiki/Q20821270,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Ovagiriya""}",candidate_unverified,,
wikidata-Q126650602-anuradhapura,Ritigala Strict Nature Reserve,8.1301,80.6602,nature reserve,Anuradhapura,Q612614,https://www.wikidata.org/wiki/Q612614,Wikidata,Q126650602,https://www.wikidata.org/wiki/Q126650602,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q179049""],""instance_labels"":[""nature reserve""],""located_in_district_id"":""Q612614"",""query_district_name"":""Anuradhapura""}",candidate_unverified,,
wikidata-Q126652119-badulla,Kurullangala Prehistoric Cave Paintings,6.81065,81.0641,archaeological site,Badulla,Q799713,https://www.wikidata.org/wiki/Q799713,Wikidata,Q126652119,https://www.wikidata.org/wiki/Q126652119,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q839954""],""instance_labels"":[""archaeological site""],""located_in_district_id"":""Q799713"",""query_district_name"":""Badulla""}",candidate_unverified,,
wikidata-Q16900587-batticaloa,"St. Mary's Cathedral, Batticaloa",6.71246,81.6958,cathedral,Batticaloa,Q810960,https://www.wikidata.org/wiki/Q810960,Wikidata,Q16900587,https://www.wikidata.org/wiki/Q16900587,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q2977""],""instance_labels"":[""cathedral""],""located_in_district_id"":""Q810960"",""query_district_name"":""Batticaloa"",""wikipedia_url"":""https://en.wikipedia.org/wiki/St._Mary%27s_Cathedral,_Batticaloa""}",candidate_unverified,,
wikidata-Q16736534-colombo,Wolvendaal Church,6.9421,79.859,church building,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q16736534,https://www.wikidata.org/wiki/Q16736534,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Wolvendaal_Church""}",candidate_unverified,,
wikidata-Q6434031-galle,Kothduwa temple,6.3073167,80.0520556,Buddhist temple,Galle,Q647649,https://www.wikidata.org/wiki/Q647649,Wikidata,Q6434031,https://www.wikidata.org/wiki/Q6434031,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q647649"",""query_district_name"":""Galle"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Kothduwa_Temple""}",candidate_unverified,,
wikidata-Q18356982-gampaha,Gampaha Botanical Garden,7.09889,79.9861,botanical garden,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q18356982,https://www.wikidata.org/wiki/Q18356982,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q167346""],""instance_labels"":[""botanical garden""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Gampaha_Botanical_Garden""}",candidate_unverified,,
wikidata-Q19719135-hambantota,Yatala Vehera,6.2855556,81.2758333,Buddhist temple,Hambantota,Q723006,https://www.wikidata.org/wiki/Q723006,Wikidata,Q19719135,https://www.wikidata.org/wiki/Q19719135,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q723006"",""query_district_name"":""Hambantota"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Yatala_Vehera""}",candidate_unverified,dup-99e55b219682,osm-way-403504647-hambantota
wikidata-Q12973620-jaffna,Fort Hammenheil,9.711696,79.848006,fort,Jaffna,Q1520182,https://www.wikidata.org/wiki/Q1520182,Wikidata,Q12973620,https://www.wikidata.org/wiki/Q12973620,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[""Q38080272""],""heritage_designation_labels"":[""Heritage of Portuguese Influence""],""instance_ids"":[""Q1785071""],""instance_labels"":[""fort""],""located_in_district_id"":""Q1520182"",""query_district_name"":""Jaffna"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Fort_Hammenhiel""}",candidate_unverified,,
wikidata-Q3217592-kandy,Lankatilaka Vihara,7.23388,80.5647,Buddhist temple,Kandy,Q723002,https://www.wikidata.org/wiki/Q723002,Wikidata,Q3217592,https://www.wikidata.org/wiki/Q3217592,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q723002"",""query_district_name"":""Kandy"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Lankatilaka_Vihara""}",candidate_unverified,,
wikidata-Q30622076-kegalle,Beligammana Raja Maha Vihara,7.2501389,80.4545,Buddhist temple,Kegalle,Q1737803,https://www.wikidata.org/wiki/Q1737803,Wikidata,Q30622076,https://www.wikidata.org/wiki/Q30622076,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1737803"",""query_district_name"":""Kegalle"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Beligammana_Raja_Maha_Vihara""}",candidate_unverified,,
wikidata-Q29579545-kurunegala,Nikasala Aranya Senasanaya,7.5778611,80.1241389,Buddhist temple,Kurunegala,Q745073,https://www.wikidata.org/wiki/Q745073,Wikidata,Q29579545,https://www.wikidata.org/wiki/Q29579545,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q745073"",""query_district_name"":""Kurunegala"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Nikasala_Aranya_Senasanaya""}",candidate_unverified,,
wikidata-Q97354617-mannar,Vankalai Sanctuary,8.9333333,79.9166667,bird sanctuary|wildlife refuge,Mannar,Q178003,https://www.wikidata.org/wiki/Q178003,Wikidata,Q97354617,https://www.wikidata.org/wiki/Q97354617,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[""Q19683138""],""heritage_designation_labels"":[""Ramsar site""],""instance_ids"":[""Q1377575"",""Q2714144""],""instance_labels"":[""bird sanctuary"",""wildlife refuge""],""located_in_district_id"":""Q178003"",""query_district_name"":""Mannar"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Vankalai_Sanctuary""}",candidate_unverified,,
wikidata-Q272153-matale,Sigiriya,7.9569444,80.7597222,human settlement,Matale,Q787421,https://www.wikidata.org/wiki/Q787421,Wikidata,Q272153,https://www.wikidata.org/wiki/Q272153,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[""Q9259""],""heritage_designation_labels"":[""World Heritage Site""],""instance_ids"":[""Q486972""],""instance_labels"":[""human settlement""],""located_in_district_id"":""Q787421"",""query_district_name"":""Matale"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Sigiriya""}",candidate_unverified,,
wikidata-Q2927591-monaragala,Buduruvagala,6.6870222,81.0783806,Buddhist temple,Monaragala,Q923420,https://www.wikidata.org/wiki/Q923420,Wikidata,Q2927591,https://www.wikidata.org/wiki/Q2927591,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q923420"",""query_district_name"":""Monaragala"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Buduruvagala""}",candidate_unverified,,
wikidata-Q19710937-nuwara-eliya,Dunsinane Falls,7.0117222,80.7056667,waterfall,Nuwara Eliya,Q1583950,https://www.wikidata.org/wiki/Q1583950,Wikidata,Q19710937,https://www.wikidata.org/wiki/Q19710937,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q34038""],""instance_labels"":[""waterfall""],""located_in_district_id"":""Q1583950"",""query_district_name"":""Nuwara Eliya"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Dunsinane_Falls""}",candidate_unverified,,
wikidata-Q6936796-puttalam,Munneswaram temple,7.5807778,79.8166722,temple,Puttalam,Q1665318,https://www.wikidata.org/wiki/Q1665318,Wikidata,Q6936796,https://www.wikidata.org/wiki/Q6936796,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q44539""],""instance_labels"":[""temple""],""located_in_district_id"":""Q1665318"",""query_district_name"":""Puttalam"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Munneswaram_temple""}",candidate_unverified,,
wikidata-Q23010020-ratnapura,Delgamuwa Raja Maha Vihara,6.7758611,80.3563333,Buddhist temple,Ratnapura,Q1587175,https://www.wikidata.org/wiki/Q1587175,Wikidata,Q23010020,https://www.wikidata.org/wiki/Q23010020,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1587175"",""query_district_name"":""Ratnapura"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Delgamuwa_Raja_Maha_Vihara""}",candidate_unverified,,
wikidata-Q26218750-trincomalee,Maritime and Naval History Museum,8.5698056,81.2374444,museum,Trincomalee,Q1493318,https://www.wikidata.org/wiki/Q1493318,Wikidata,Q26218750,https://www.wikidata.org/wiki/Q26218750,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q33506""],""instance_labels"":[""museum""],""located_in_district_id"":""Q1493318"",""query_district_name"":""Trincomalee"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Maritime_and_Naval_History_Museum,_Trincomalee""}",candidate_unverified,,
osm-node-10243221107-ampara,Bogahalanda Natabun Viharaya,6.8695377,81.7381128,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/10243221107,https://www.openstreetmap.org/node/10243221107,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Bogahalanda Natabun Viharaya"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-10811136108-anuradhapura,Rock cave with stone doorway,8.3265829,80.3895948,tourism=attraction,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/10811136108,https://www.openstreetmap.org/node/10811136108,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Rock cave with stone doorway"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719"",""tourism"":""attraction""}",candidate_unverified,,
