judgement_id,profile_id,user_interests,place_id,poi_name,district,verified_poi_tags,overlap_set,interest_coverage,weak_label,label_provenance,rule_version,source_name,source_url
P15::wikidata-Q5966035,P15,city|culture|nature,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,city|nature,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5966035
P15::wikidata-Q7876953,P15,city|culture|nature,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7876953
P15::osm-node-3276843504,P15,city|culture|nature,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/3276843504
P15::osm-node-4157023134,P15,city|culture|nature,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,city|nature,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4157023134
P15::wikidata-Q20859170,P15,city|culture|nature,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20859170
P15::wikidata-Q3217592,P15,city|culture|nature,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3217592
P15::wikidata-Q25637940,P15,city|culture|nature,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25637940
P15::wikidata-Q5370021,P15,city|culture|nature,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5370021
P15::wikidata-Q28015701,P15,city|culture|nature,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q28015701
P15::osm-node-11017570005,P15,city|culture|nature,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11017570005
P15::wikidata-Q3533580,P15,city|culture|nature,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3533580
P15::wikidata-Q20010653,P15,city|culture|nature,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20010653
P15::osm-node-11096423467,P15,city|culture|nature,osm-node-11096423467,Dawson Tower,Kandy,city|history,city,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11096423467
P15::osm-node-11583843280,P15,city|culture|nature,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11583843280
P15::osm-node-5063761704,P15,city|culture|nature,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5063761704
P15::osm-node-4440038982,P15,city|culture|nature,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P15::osm-node-4566489017,P15,city|culture|nature,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P15::osm-node-5299675266,P15,city|culture|nature,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,culture|nature,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P15::wikidata-Q16308678,P15,city|culture|nature,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P15::wikidata-Q19700397,P15,city|culture|nature,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P15::wikidata-Q25104534,P15,city|culture|nature,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P15::wikidata-Q272153,P15,city|culture|nature,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P15::wikidata-Q45690,P15,city|culture|nature,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P15::wikidata-Q65949703,P15,city|culture|nature,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P15::wikidata-Q3335386,P15,city|culture|nature,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P15::wikidata-Q18915186,P15,city|culture|nature,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P15::osm-way-191390663,P15,city|culture|nature,osm-way-191390663,Sigiriya Museum,Matale,culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P15::osm-node-2714398529,P15,city|culture|nature,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
P15::wikidata-Q1146327,P15,city|culture|nature,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q1146327
P15::wikidata-Q19710937,P15,city|culture|nature,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19710937
P15::wikidata-Q23585049,P15,city|culture|nature,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q23585049
P15::wikidata-Q37551,P15,city|culture|nature,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37551
P15::wikidata-Q375975,P15,city|culture|nature,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q375975
P15::wikidata-Q37700,P15,city|culture|nature,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37700
P15::wikidata-Q38350,P15,city|culture|nature,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q38350
P15::wikidata-Q5640438,P15,city|culture|nature,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5640438
P15::wikidata-Q7796948,P15,city|culture|nature,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7796948
P15::wikidata-Q97262496,P15,city|culture|nature,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,nature,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q97262496
P16::wikidata-Q15717689,P16,religion|wildlife,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q15717689
P16::wikidata-Q3119056,P16,religion|wildlife,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3119056
P16::wikidata-Q5966035,P16,religion|wildlife,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5966035
P16::wikidata-Q7876953,P16,religion|wildlife,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,wildlife,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7876953
P16::osm-node-3276843504,P16,religion|wildlife,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/3276843504
P16::osm-node-4157023134,P16,religion|wildlife,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4157023134
P16::wikidata-Q20859170,P16,religion|wildlife,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20859170
P16::wikidata-Q3217592,P16,religion|wildlife,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3217592
P16::wikidata-Q25637940,P16,religion|wildlife,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25637940
P16::wikidata-Q5370021,P16,religion|wildlife,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5370021
P16::wikidata-Q28015701,P16,religion|wildlife,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q28015701
P16::osm-node-11017570005,P16,religion|wildlife,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11017570005
P16::wikidata-Q3533580,P16,religion|wildlife,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3533580
P16::wikidata-Q20010653,P16,religion|wildlife,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20010653
P16::osm-node-11096423467,P16,religion|wildlife,osm-node-11096423467,Dawson Tower,Kandy,city|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11096423467
P16::osm-node-11583843280,P16,religion|wildlife,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11583843280
P16::osm-node-5063761704,P16,religion|wildlife,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5063761704
P16::osm-node-4440038982,P16,religion|wildlife,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P16::osm-node-4566489017,P16,religion|wildlife,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P16::osm-node-5299675266,P16,religion|wildlife,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P16::wikidata-Q16308678,P16,religion|wildlife,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P16::wikidata-Q19700397,P16,religion|wildlife,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P16::wikidata-Q25104534,P16,religion|wildlife,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P16::wikidata-Q272153,P16,religion|wildlife,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P16::wikidata-Q45690,P16,religion|wildlife,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P16::wikidata-Q65949703,P16,religion|wildlife,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P16::wikidata-Q3335386,P16,religion|wildlife,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,religion,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P16::wikidata-Q18915186,P16,religion|wildlife,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P16::osm-way-191390663,P16,religion|wildlife,osm-way-191390663,Sigiriya Museum,Matale,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P16::osm-node-2714398529,P16,religion|wildlife,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,wildlife,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
P16::wikidata-Q1146327,P16,religion|wildlife,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q1146327
P16::wikidata-Q19710937,P16,religion|wildlife,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19710937
P16::wikidata-Q23585049,P16,religion|wildlife,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q23585049
P16::wikidata-Q37551,P16,religion|wildlife,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37551
P16::wikidata-Q375975,P16,religion|wildlife,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,wildlife,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q375975
P16::wikidata-Q37700,P16,religion|wildlife,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37700
P16::wikidata-Q38350,P16,religion|wildlife,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q38350
P16::wikidata-Q5640438,P16,religion|wildlife,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5640438
P16::wikidata-Q7796948,P16,religion|wildlife,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,wildlife,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7796948
P16::wikidata-Q97262496,P16,religion|wildlife,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q97262496
P17::wikidata-Q15717689,P17,adventure|city,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q15717689
P17::wikidata-Q3119056,P17,adventure|city,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3119056
P17::wikidata-Q5966035,P17,adventure|city,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,city,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5966035
P17::wikidata-Q7876953,P17,adventure|city,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7876953
P17::osm-node-3276843504,P17,adventure|city,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/3276843504
P17::osm-node-4157023134,P17,adventure|city,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,city,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4157023134
P17::wikidata-Q20859170,P17,adventure|city,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20859170
P17::wikidata-Q3217592,P17,adventure|city,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3217592
P17::wikidata-Q25637940,P17,adventure|city,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25637940
P17::wikidata-Q5370021,P17,adventure|city,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5370021
P17::wikidata-Q28015701,P17,adventure|city,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q28015701
P17::osm-node-11017570005,P17,adventure|city,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11017570005
P17::wikidata-Q3533580,P17,adventure|city,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3533580
P17::wikidata-Q20010653,P17,adventure|city,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q20010653
P17::osm-node-11096423467,P17,adventure|city,osm-node-11096423467,Dawson Tower,Kandy,city|history,city,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11096423467
P17::osm-node-11583843280,P17,adventure|city,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/11583843280
P17::osm-node-5063761704,P17,adventure|city,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5063761704
P17::osm-node-4440038982,P17,adventure|city,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P17::osm-node-4566489017,P17,adventure|city,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P17::osm-node-5299675266,P17,adventure|city,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P17::wikidata-Q16308678,P17,adventure|city,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P17::wikidata-Q19700397,P17,adventure|city,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P17::wikidata-Q25104534,P17,adventure|city,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P17::wikidata-Q272153,P17,adventure|city,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P17::wikidata-Q45690,P17,adventure|city,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P17::wikidata-Q65949703,P17,adventure|city,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P17::wikidata-Q3335386,P17,adventure|city,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P17::wikidata-Q18915186,P17,adventure|city,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,adventure,0.500000,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P17::osm-way-191390663,P17,adventure|city,osm-way-191390663,Sigiriya Museum,Matale,culture|history,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P17::osm-node-2714398529,P17,adventure|city,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
